Titulares,T,TaP,C,CP,CF,Reg,PA,partido,equipo,Jornada
294,5.0,1.0,1.0,0.0,1.0,0,1,19,levante,2
44,0.0,0.0,0.0,0.0,0.0,0,0,19,celta,2
45,3.0,0.0,6.0,1.0,2.0,1,1,19,celta,2
46,2.0,1.0,0.0,0.0,1.0,0,1,19,celta,2
295,0.0,0.0,0.0,0.0,0.0,1,1,19,celta,2
47,0.0,0.0,1.0,0.0,0.0,0,1,19,celta,2
48,1.0,1.0,0.0,0.0,0.0,0,0,19,celta,2
296,5.0,3.0,3.0,2.0,2.0,3,3,19,celta,2
50,0.0,0.0,0.0,0.0,0.0,1,1,19,celta,2
52,1.0,0.0,0.0,0.0,0.0,0,1,19,celta,2
297,5.0,3.0,0.0,0.0,1.0,0,1,19,celta,2
298,0.0,0.0,1.0,0.0,0.0,0,2,19,celta,2
198,0.0,0.0,0.0,0.0,0.0,0,0,20,athletic,2
199,0.0,0.0,0.0,0.0,0.0,1,0,20,athletic,2
201,2.0,1.0,3.0,1.0,0.0,0,1,20,athletic,2
299,1.0,0.0,4.0,1.0,1.0,0,2,20,athletic,2
202,1.0,1.0,0.0,0.0,0.0,1,0,20,athletic,2
203,0.0,0.0,0.0,0.0,0.0,3,1,20,athletic,2
300,4.0,1.0,2.0,0.0,0.0,1,0,20,athletic,2
301,1.0,1.0,5.0,2.0,0.0,0,2,20,athletic,2
205,0.0,0.0,0.0,0.0,0.0,0,3,20,athletic,2
302,2.0,0.0,1.0,0.0,0.0,0,1,20,athletic,2
207,3.0,0.0,0.0,0.0,2.0,1,2,20,athletic,2
121,0.0,0.0,0.0,0.0,0.0,0,0,20,huesca,2
122,0.0,0.0,0.0,0.0,0.0,1,1,20,huesca,2
123,1.0,1.0,3.0,3.0,0.0,0,2,20,huesca,2
124,0.0,0.0,0.0,0.0,0.0,0,0,20,huesca,2
125,0.0,0.0,0.0,0.0,0.0,3,0,20,huesca,2
126,0.0,0.0,0.0,0.0,1.0,3,1,20,huesca,2
303,1.0,0.0,0.0,0.0,0.0,0,1,20,huesca,2
304,0.0,0.0,1.0,0.0,0.0,1,1,20,huesca,2
305,0.0,0.0,4.0,0.0,0.0,1,0,20,huesca,2
306,5.0,2.0,3.0,0.0,1.0,1,0,20,huesca,2
307,0.0,0.0,0.0,0.0,0.0,0,0,20,huesca,2
165,0.0,0.0,0.0,0.0,0.0,0,0,21,getafe,3
220,1.0,0.0,14.0,3.0,1.0,2,2,21,getafe,3
168,2.0,0.0,5.0,2.0,1.0,1,2,21,getafe,3
166,0.0,0.0,0.0,0.0,0.0,0,0,21,getafe,3
167,1.0,1.0,0.0,0.0,0.0,0,0,21,getafe,3
170,3.0,1.0,0.0,0.0,0.0,0,0,21,getafe,3
221,0.0,0.0,3.0,0.0,2.0,3,0,21,getafe,3
171,0.0,0.0,1.0,0.0,0.0,1,1,21,getafe,3
308,0.0,0.0,4.0,1.0,0.0,1,1,21,getafe,3
309,2.0,1.0,0.0,0.0,1.0,0,0,21,getafe,3
310,1.0,0.0,1.0,0.0,1.0,0,0,21,getafe,3
11,0.0,0.0,0.0,0.0,0.0,0,0,21,valladolid,3
12,0.0,0.0,0.0,0.0,0.0,0,0,21,valladolid,3
14,0.0,0.0,0.0,0.0,0.0,0,0,21,valladolid,3
13,1.0,1.0,0.0,0.0,0.0,0,0,21,valladolid,3
15,0.0,0.0,0.0,0.0,1.0,0,0,21,valladolid,3
311,2.0,0.0,1.0,1.0,0.0,2,2,21,valladolid,3
19,2.0,1.0,2.0,0.0,2.0,0,0,21,valladolid,3
258,0.0,0.0,0.0,0.0,0.0,0,0,21,valladolid,3
312,0.0,0.0,2.0,0.0,1.0,0,0,21,valladolid,3
259,0.0,0.0,9.0,1.0,2.0,1,1,21,valladolid,3
260,1.0,1.0,0.0,0.0,1.0,0,0,21,valladolid,3
66,0.0,0.0,0.0,0.0,0.0,0,0,22,villarreal,3
285,0.0,0.0,0.0,0.0,0.0,0,0,22,villarreal,3
68,0.0,0.0,0.0,0.0,0.0,0,0,22,villarreal,3
67,0.0,0.0,4.0,2.0,0.0,0,2,22,villarreal,3
313,0.0,0.0,0.0,0.0,0.0,0,0,22,villarreal,3
287,1.0,0.0,1.0,0.0,1.0,0,1,22,villarreal,3
73,3.0,1.0,5.0,0.0,1.0,2,0,22,villarreal,3
314,4.0,0.0,0.0,0.0,1.0,2,2,22,villarreal,3
315,1.0,0.0,6.0,0.0,2.0,0,2,22,villarreal,3
75,3.0,1.0,1.0,1.0,0.0,0,3,22,villarreal,3
316,1.0,1.0,2.0,1.0,1.0,1,1,22,villarreal,3
0,0.0,0.0,0.0,0.0,0.0,0,0,22,girona,3
1,0.0,0.0,0.0,0.0,0.0,0,0,22,girona,3
317,1.0,0.0,2.0,0.0,0.0,0,0,22,girona,3
318,2.0,0.0,4.0,0.0,1.0,0,2,22,girona,3
2,2.0,1.0,0.0,0.0,0.0,0,0,22,girona,3
4,1.0,0.0,4.0,1.0,0.0,3,1,22,girona,3
5,2.0,0.0,3.0,2.0,0.0,1,3,22,girona,3
319,1.0,1.0,0.0,0.0,1.0,1,0,22,girona,3
320,3.0,2.0,1.0,0.0,0.0,0,1,22,girona,3
321,2.0,2.0,0.0,0.0,0.0,1,1,22,girona,3
322,0.0,0.0,0.0,0.0,0.0,0,1,22,girona,3
110,0.0,0.0,0.0,0.0,0.0,0,0,23,eibar,3
114,0.0,0.0,7.0,1.0,0.0,0,0,23,eibar,3
111,0.0,0.0,0.0,0.0,0.0,0,0,23,eibar,3
225,1.0,0.0,1.0,0.0,1.0,0,2,23,eibar,3
323,0.0,0.0,0.0,0.0,0.0,0,0,23,eibar,3
115,1.0,0.0,1.0,0.0,0.0,0,0,23,eibar,3
324,0.0,0.0,2.0,1.0,2.0,3,0,23,eibar,3
44,0.0,0.0,0.0,0.0,0.0,0,1,23,eibar,3
118,1.0,0.0,0.0,0.0,0.0,0,1,23,eibar,3
325,1.0,1.0,0.0,0.0,0.0,0,1,23,eibar,3
326,2.0,0.0,6.0,2.0,1.0,0,0,23,eibar,3
77,0.0,0.0,0.0,0.0,0.0,0,0,23,real_sociedad,3
327,1.0,0.0,0.0,0.0,0.0,0,0,23,real_sociedad,3
80,0.0,0.0,0.0,0.0,0.0,0,0,23,real_sociedad,3
79,1.0,0.0,1.0,0.0,1.0,2,0,23,real_sociedad,3
81,0.0,0.0,1.0,0.0,1.0,0,0,23,real_sociedad,3
328,2.0,0.0,3.0,1.0,0.0,0,1,23,real_sociedad,3
83,0.0,0.0,0.0,0.0,0.0,2,0,23,real_sociedad,3
329,1.0,0.0,0.0,0.0,0.0,3,0,23,real_sociedad,3
330,0.0,0.0,1.0,0.0,0.0,1,0,23,real_sociedad,3
331,1.0,1.0,0.0,0.0,0.0,1,0,23,real_sociedad,3
332,1.0,1.0,0.0,0.0,0.0,0,0,23,real_sociedad,3
44,0.0,0.0,0.0,0.0,0.0,0,0,24,celta,3
45,1.0,1.0,6.0,1.0,1.0,2,1,24,celta,3
46,0.0,0.0,0.0,0.0,0.0,0,0,24,celta,3
295,0.0,0.0,0.0,0.0,0.0,0,0,24,celta,3
47,0.0,0.0,0.0,0.0,0.0,0,1,24,celta,3
48,1.0,1.0,0.0,0.0,0.0,1,0,24,celta,3
333,1.0,0.0,0.0,0.0,0.0,1,1,24,celta,3
334,0.0,0.0,0.0,0.0,0.0,3,0,24,celta,3
52,3.0,0.0,0.0,0.0,0.0,1,0,24,celta,3
335,1.0,1.0,1.0,1.0,0.0,1,3,24,celta,3
336,3.0,1.0,0.0,0.0,1.0,0,1,24,celta,3
187,0.0,0.0,0.0,0.0,0.0,0,0,24,atletico,3
188,0.0,0.0,0.0,0.0,0.0,1,0,24,atletico,3
189,0.0,0.0,7.0,1.0,1.0,1,1,24,atletico,3
337,0.0,0.0,1.0,0.0,0.0,0,0,24,atletico,3
338,2.0,0.0,0.0,0.0,1.0,0,0,24,atletico,3
339,0.0,0.0,0.0,0.0,0.0,0,0,24,atletico,3
192,0.0,0.0,5.0,2.0,0.0,0,0,24,atletico,3
193,3.0,0.0,1.0,1.0,1.0,0,1,24,atletico,3
340,3.0,0.0,6.0,1.0,1.0,0,4,24,atletico,3
341,2.0,0.0,1.0,0.0,2.0,1,1,24,atletico,3
197,0.0,0.0,1.0,0.0,1.0,0,1,24,atletico,3
342,0.0,0.0,0.0,0.0,0.0,0,0,25,real_madrid,3
155,0.0,0.0,4.0,1.0,1.0,3,4,25,real_madrid,3
156,1.0,1.0,1.0,0.0,1.0,0,0,25,real_madrid,3
343,1.0,0.0,0.0,0.0,0.0,1,0,25,real_madrid,3
158,0.0,0.0,4.0,2.0,1.0,0,2,25,real_madrid,3
159,2.0,0.0,5.0,1.0,0.0,0,2,25,real_madrid,3
344,0.0,0.0,1.0,0.0,0.0,0,1,25,real_madrid,3
278,0.0,0.0,0.0,0.0,0.0,0,0,25,real_madrid,3
345,3.0,1.0,4.0,3.0,1.0,3,4,25,real_madrid,3
163,4.0,3.0,0.0,0.0,1.0,0,0,25,real_madrid,3
346,5.0,2.0,4.0,0.0,1.0,1,0,25,real_madrid,3
209,0.0,0.0,0.0,0.0,0.0,0,0,25,leganes,3
347,0.0,0.0,0.0,0.0,0.0,0,0,25,leganes,3
212,0.0,0.0,0.0,0.0,0.0,1,0,25,leganes,3
214,0.0,0.0,5.0,0.0,0.0,1,0,25,leganes,3
213,0.0,0.0,5.0,3.0,0.0,0,3,25,leganes,3
215,0.0,0.0,0.0,0.0,0.0,0,0,25,leganes,3
348,1.0,0.0,0.0,0.0,0.0,0,0,25,leganes,3
349,1.0,1.0,1.0,1.0,0.0,0,2,25,leganes,3
218,0.0,0.0,0.0,0.0,0.0,0,0,25,leganes,3
350,3.0,1.0,0.0,0.0,0.0,0,0,25,leganes,3
234,1.0,1.0,0.0,0.0,1.0,0,0,25,leganes,3
33,0.0,0.0,0.0,0.0,0.0,0,0,26,levante,3
34,0.0,0.0,4.0,0.0,0.0,0,0,26,levante,3
35,0.0,0.0,0.0,0.0,0.0,0,0,26,levante,3
351,0.0,0.0,0.0,0.0,0.0,0,0,26,levante,3
352,1.0,0.0,9.0,3.0,1.0,0,2,26,levante,3
39,2.0,1.0,4.0,1.0,1.0,0,2,26,levante,3
40,1.0,0.0,6.0,2.0,0.0,3,3,26,levante,3
42,0.0,0.0,2.0,0.0,0.0,2,3,26,levante,3
353,1.0,0.0,1.0,0.0,0.0,0,0,26,levante,3
294,5.0,2.0,2.0,0.0,1.0,0,0,26,levante,3
354,3.0,1.0,0.0,0.0,0.0,1,0,26,levante,3
176,0.0,0.0,0.0,0.0,0.0,0,0,26,valencia,3
177,0.0,0.0,0.0,0.0,0.0,0,1,26,valencia,3
180,0.0,0.0,2.0,0.0,0.0,0,0,26,valencia,3
269,1.0,0.0,0.0,0.0,0.0,0,0,26,valencia,3
178,0.0,0.0,4.0,2.0,1.0,1,1,26,valencia,3
181,2.0,1.0,3.0,1.0,0.0,1,4,26,valencia,3
355,1.0,0.0,2.0,1.0,0.0,0,2,26,valencia,3
356,3.0,1.0,5.0,0.0,1.0,0,1,26,valencia,3
184,0.0,0.0,0.0,0.0,0.0,0,0,26,valencia,3
185,5.0,1.0,3.0,0.0,1.0,1,1,26,valencia,3
357,4.0,1.0,0.0,0.0,0.0,0,3,26,valencia,3
99,0.0,0.0,0.0,0.0,0.0,0,0,27,alaves,3
103,0.0,0.0,2.0,0.0,0.0,2,0,27,alaves,3
100,0.0,0.0,1.0,0.0,0.0,0,1,27,alaves,3
101,0.0,0.0,0.0,0.0,0.0,0,0,27,alaves,3
102,0.0,0.0,0.0,0.0,0.0,0,0,27,alaves,3
107,1.0,0.0,1.0,0.0,0.0,1,0,27,alaves,3
358,0.0,0.0,2.0,1.0,0.0,1,1,27,alaves,3
106,0.0,0.0,0.0,0.0,0.0,0,0,27,alaves,3
359,3.0,2.0,5.0,0.0,0.0,1,1,27,alaves,3
360,3.0,2.0,1.0,0.0,0.0,2,2,27,alaves,3
240,1.0,1.0,0.0,0.0,0.0,0,0,27,alaves,3
55,0.0,0.0,0.0,0.0,0.0,0,0,27,espanyol,3
56,1.0,1.0,5.0,0.0,1.0,0,0,27,espanyol,3
57,1.0,0.0,0.0,0.0,0.0,0,0,27,espanyol,3
361,0.0,0.0,1.0,1.0,1.0,0,0,27,espanyol,3
59,0.0,0.0,0.0,0.0,0.0,0,0,27,espanyol,3
362,1.0,1.0,0.0,0.0,0.0,2,0,27,espanyol,3
363,1.0,0.0,3.0,0.0,1.0,3,1,27,espanyol,3
63,0.0,0.0,0.0,0.0,0.0,1,0,27,espanyol,3
364,1.0,1.0,7.0,0.0,2.0,0,2,27,espanyol,3
365,5.0,4.0,0.0,0.0,3.0,0,0,27,espanyol,3
268,1.0,0.0,2.0,0.0,2.0,0,3,27,espanyol,3
88,0.0,0.0,0.0,0.0,0.0,0,0,28,barcelona,3
90,3.0,1.0,0.0,0.0,0.0,1,0,28,barcelona,3
91,2.0,2.0,0.0,0.0,0.0,0,2,28,barcelona,3
92,2.0,0.0,1.0,0.0,1.0,0,1,28,barcelona,3
366,0.0,0.0,0.0,0.0,0.0,0,0,28,barcelona,3
367,3.0,2.0,1.0,0.0,2.0,0,1,28,barcelona,3
368,0.0,0.0,0.0,0.0,0.0,0,3,28,barcelona,3
369,5.0,2.0,0.0,0.0,1.0,5,3,28,barcelona,3
96,4.0,3.0,1.0,1.0,1.0,2,3,28,barcelona,3
97,7.0,3.0,1.0,0.0,1.0,2,9,28,barcelona,3
370,3.0,2.0,4.0,1.0,3.0,2,3,28,barcelona,3
121,0.0,0.0,0.0,0.0,0.0,0,0,28,huesca,3
122,0.0,0.0,1.0,0.0,0.0,0,0,28,huesca,3
123,0.0,0.0,1.0,1.0,0.0,0,1,28,huesca,3
124,0.0,0.0,0.0,0.0,0.0,0,0,28,huesca,3
125,1.0,0.0,2.0,0.0,1.0,0,0,28,huesca,3
126,1.0,0.0,0.0,0.0,0.0,0,1,28,huesca,3
303,0.0,0.0,0.0,0.0,0.0,0,0,28,huesca,3
371,1.0,1.0,0.0,0.0,0.0,1,1,28,huesca,3
129,0.0,0.0,4.0,0.0,2.0,0,1,28,huesca,3
372,2.0,2.0,0.0,0.0,0.0,0,0,28,huesca,3
373,1.0,0.0,1.0,0.0,1.0,1,1,28,huesca,3
22,0.0,0.0,0.0,0.0,0.0,0,0,29,betis,3
23,0.0,0.0,0.0,0.0,0.0,1,0,29,betis,3
374,0.0,0.0,0.0,0.0,0.0,0,0,29,betis,3
26,1.0,0.0,0.0,0.0,0.0,0,1,29,betis,3
25,0.0,0.0,1.0,1.0,0.0,0,2,29,betis,3
31,2.0,1.0,6.0,1.0,1.0,1,0,29,betis,3
375,3.0,1.0,1.0,0.0,0.0,2,0,29,betis,3
376,2.0,0.0,1.0,0.0,2.0,2,2,29,betis,3
377,0.0,0.0,0.0,0.0,0.0,0,0,29,betis,3
28,0.0,0.0,2.0,0.0,1.0,1,1,29,betis,3
378,0.0,0.0,0.0,0.0,0.0,0,1,29,betis,3
143,0.0,0.0,0.0,0.0,0.0,0,0,29,sevilla,3
379,1.0,0.0,0.0,0.0,0.0,0,0,29,sevilla,3
146,1.0,0.0,0.0,0.0,0.0,1,0,29,sevilla,3
380,2.0,1.0,0.0,0.0,1.0,0,0,29,sevilla,3
147,0.0,0.0,0.0,0.0,0.0,0,0,29,sevilla,3
148,0.0,0.0,7.0,1.0,1.0,0,2,29,sevilla,3
381,0.0,0.0,7.0,2.0,1.0,1,2,29,sevilla,3
283,1.0,1.0,7.0,0.0,2.0,1,2,29,sevilla,3
382,2.0,0.0,0.0,0.0,1.0,0,0,29,sevilla,3
383,0.0,0.0,0.0,0.0,1.0,1,0,29,sevilla,3
153,1.0,0.0,0.0,0.0,0.0,0,0,29,sevilla,3
132,0.0,0.0,0.0,0.0,0.0,0,0,30,rayo,3
135,2.0,1.0,4.0,0.0,1.0,0,1,30,rayo,3
137,0.0,0.0,0.0,0.0,0.0,0,0,30,rayo,3
251,0.0,0.0,2.0,1.0,0.0,2,3,30,rayo,3
384,2.0,1.0,0.0,0.0,0.0,0,0,30,rayo,3
385,0.0,0.0,3.0,1.0,2.0,3,0,30,rayo,3
386,2.0,0.0,11.0,3.0,1.0,0,4,30,rayo,3
387,0.0,0.0,1.0,1.0,0.0,3,0,30,rayo,3
388,2.0,1.0,0.0,0.0,0.0,0,0,30,rayo,3
389,1.0,0.0,0.0,0.0,0.0,1,0,30,rayo,3
390,2.0,0.0,3.0,0.0,1.0,5,1,30,rayo,3
391,0.0,0.0,0.0,0.0,0.0,0,0,30,athletic,3
392,0.0,0.0,0.0,0.0,0.0,0,0,30,athletic,3
201,1.0,0.0,4.0,0.0,0.0,0,0,30,athletic,3
393,0.0,0.0,5.0,1.0,2.0,0,1,30,athletic,3
202,0.0,0.0,0.0,0.0,0.0,0,0,30,athletic,3
203,1.0,1.0,2.0,1.0,0.0,3,1,30,athletic,3
204,1.0,1.0,13.0,3.0,1.0,4,3,30,athletic,3
394,0.0,0.0,1.0,0.0,0.0,1,0,30,athletic,3
395,1.0,0.0,1.0,0.0,0.0,0,0,30,athletic,3
396,1.0,0.0,0.0,0.0,0.0,0,0,30,athletic,3
397,1.0,0.0,1.0,1.0,0.0,0,2,30,athletic,3
121,0.0,0.0,0.0,0.0,0.0,0,0,31,huesca,4
398,0.0,0.0,0.0,0.0,0.0,0,0,31,huesca,4
122,1.0,1.0,1.0,1.0,0.0,1,1,31,huesca,4
123,1.0,0.0,3.0,3.0,0.0,1,1,31,huesca,4
125,0.0,0.0,4.0,2.0,1.0,0,0,31,huesca,4
126,2.0,0.0,1.0,0.0,1.0,0,3,31,huesca,4
303,1.0,0.0,1.0,0.0,0.0,0,0,31,huesca,4
399,0.0,0.0,8.0,1.0,0.0,2,0,31,huesca,4
400,0.0,0.0,4.0,2.0,0.0,2,0,31,huesca,4
401,5.0,2.0,2.0,0.0,2.0,0,1,31,huesca,4
402,0.0,0.0,0.0,0.0,1.0,0,0,31,huesca,4
132,0.0,0.0,0.0,0.0,0.0,0,0,31,rayo,4
251,2.0,0.0,0.0,0.0,0.0,1,0,31,rayo,4
135,0.0,0.0,3.0,0.0,0.0,1,0,31,rayo,4
137,0.0,0.0,0.0,0.0,0.0,0,1,31,rayo,4
136,0.0,0.0,0.0,0.0,0.0,0,0,31,rayo,4
139,0.0,0.0,1.0,0.0,0.0,1,3,31,rayo,4
403,1.0,0.0,1.0,1.0,0.0,0,2,31,rayo,4
387,3.0,1.0,0.0,0.0,1.0,2,2,31,rayo,4
252,2.0,0.0,0.0,0.0,0.0,0,0,31,rayo,4
404,0.0,0.0,8.0,2.0,0.0,0,0,31,rayo,4
405,6.0,1.0,0.0,0.0,2.0,0,0,31,rayo,4
187,0.0,0.0,0.0,0.0,0.0,0,0,32,atletico,4
188,3.0,2.0,0.0,0.0,1.0,0,0,32,atletico,4
189,0.0,0.0,2.0,0.0,0.0,1,2,32,atletico,4
191,0.0,0.0,3.0,0.0,0.0,1,1,32,atletico,4
406,2.0,0.0,0.0,0.0,0.0,0,0,32,atletico,4
192,1.0,0.0,15.0,4.0,0.0,1,5,32,atletico,4
193,2.0,1.0,3.0,0.0,3.0,1,1,32,atletico,4
407,0.0,0.0,6.0,3.0,0.0,2,2,32,atletico,4
408,1.0,0.0,0.0,0.0,0.0,2,1,32,atletico,4
340,3.0,3.0,3.0,0.0,4.0,3,2,32,atletico,4
197,3.0,2.0,0.0,0.0,3.0,1,2,32,atletico,4
110,0.0,0.0,0.0,0.0,0.0,0,0,32,eibar,4
114,1.0,0.0,3.0,2.0,0.0,0,3,32,eibar,4
111,0.0,0.0,0.0,0.0,0.0,0,0,32,eibar,4
112,1.0,0.0,3.0,1.0,0.0,0,0,32,eibar,4
225,2.0,0.0,0.0,0.0,1.0,0,0,32,eibar,4
409,0.0,0.0,0.0,0.0,0.0,0,0,32,eibar,4
116,4.0,1.0,2.0,1.0,0.0,0,1,32,eibar,4
44,0.0,0.0,0.0,0.0,0.0,0,0,32,eibar,4
410,0.0,0.0,4.0,0.0,0.0,0,0,32,eibar,4
411,0.0,0.0,0.0,0.0,0.0,0,0,32,eibar,4
412,1.0,0.0,3.0,0.0,1.0,0,1,32,eibar,4
77,0.0,0.0,0.0,0.0,0.0,0,0,33,real_sociedad,4
327,1.0,1.0,0.0,0.0,0.0,0,0,33,real_sociedad,4
80,0.0,0.0,0.0,0.0,0.0,0,0,33,real_sociedad,4
81,0.0,0.0,2.0,0.0,0.0,0,0,33,real_sociedad,4
79,1.0,1.0,2.0,0.0,1.0,0,0,33,real_sociedad,4
413,0.0,0.0,0.0,0.0,0.0,0,0,33,real_sociedad,4
83,0.0,0.0,0.0,0.0,0.0,0,0,33,real_sociedad,4
414,0.0,0.0,0.0,0.0,0.0,1,3,33,real_sociedad,4
415,0.0,0.0,0.0,0.0,0.0,0,1,33,real_sociedad,4
329,2.0,1.0,0.0,0.0,0.0,1,1,33,real_sociedad,4
238,3.0,2.0,1.0,1.0,0.0,0,0,33,real_sociedad,4
88,0.0,0.0,0.0,0.0,0.0,0,0,33,barcelona,4
89,0.0,0.0,1.0,0.0,1.0,0,0,33,barcelona,4
90,3.0,2.0,0.0,0.0,1.0,0,0,33,barcelona,4
91,0.0,0.0,2.0,1.0,0.0,0,1,33,barcelona,4
92,0.0,0.0,1.0,0.0,0.0,1,0,33,barcelona,4
93,0.0,0.0,0.0,0.0,0.0,0,1,33,barcelona,4
94,1.0,0.0,0.0,0.0,0.0,0,0,33,barcelona,4
416,0.0,0.0,0.0,0.0,0.0,0,0,33,barcelona,4
96,3.0,1.0,0.0,0.0,0.0,0,0,33,barcelona,4
97,2.0,1.0,3.0,1.0,1.0,6,2,33,barcelona,4
98,2.0,1.0,3.0,3.0,1.0,4,3,33,barcelona,4
417,0.0,0.0,0.0,0.0,0.0,0,0,34,valencia,4
177,1.0,0.0,0.0,0.0,0.0,0,0,34,valencia,4
178,0.0,0.0,4.0,2.0,0.0,0,1,34,valencia,4
180,0.0,0.0,3.0,2.0,2.0,1,1,34,valencia,4
269,1.0,0.0,0.0,0.0,0.0,1,0,34,valencia,4
181,1.0,0.0,6.0,1.0,0.0,0,2,34,valencia,4
418,2.0,1.0,3.0,1.0,0.0,0,0,34,valencia,4
419,1.0,0.0,0.0,0.0,0.0,0,0,34,valencia,4
420,0.0,0.0,1.0,0.0,0.0,0,2,34,valencia,4
185,3.0,0.0,1.0,0.0,1.0,2,1,34,valencia,4
421,1.0,1.0,0.0,0.0,1.0,1,2,34,valencia,4
22,0.0,0.0,0.0,0.0,0.0,0,0,34,betis,4
24,1.0,0.0,0.0,0.0,0.0,1,0,34,betis,4
422,1.0,0.0,0.0,0.0,0.0,0,0,34,betis,4
26,1.0,0.0,1.0,0.0,1.0,2,1,34,betis,4
25,1.0,1.0,0.0,0.0,0.0,0,2,34,betis,4
423,0.0,0.0,2.0,0.0,0.0,0,0,34,betis,4
31,2.0,1.0,3.0,1.0,1.0,0,1,34,betis,4
424,1.0,1.0,1.0,0.0,1.0,2,0,34,betis,4
425,0.0,0.0,4.0,1.0,1.0,1,3,34,betis,4
28,0.0,0.0,1.0,1.0,0.0,0,2,34,betis,4
426,0.0,0.0,0.0,0.0,0.0,0,0,34,betis,4
198,0.0,0.0,0.0,0.0,0.0,0,0,35,athletic,4
392,1.0,0.0,1.0,0.0,0.0,0,0,35,athletic,4
199,0.0,0.0,0.0,0.0,0.0,0,0,35,athletic,4
201,2.0,2.0,1.0,0.0,0.0,3,0,35,athletic,4
427,0.0,0.0,1.0,0.0,0.0,1,1,35,athletic,4
428,0.0,0.0,1.0,0.0,0.0,0,1,35,athletic,4
429,1.0,1.0,0.0,0.0,0.0,2,0,35,athletic,4
204,2.0,0.0,3.0,0.0,0.0,1,1,35,athletic,4
205,0.0,0.0,0.0,0.0,0.0,0,0,35,athletic,4
302,1.0,0.0,1.0,0.0,0.0,1,2,35,athletic,4
430,4.0,0.0,0.0,0.0,0.0,0,0,35,athletic,4
342,0.0,0.0,0.0,0.0,0.0,0,0,35,real_madrid,4
155,0.0,0.0,4.0,1.0,1.0,1,1,35,real_madrid,4
156,2.0,1.0,0.0,0.0,0.0,0,3,35,real_madrid,4
343,0.0,0.0,0.0,0.0,0.0,0,0,35,real_madrid,4
158,3.0,0.0,0.0,0.0,0.0,2,1,35,real_madrid,4
159,0.0,0.0,2.0,1.0,0.0,0,0,35,real_madrid,4
431,1.0,1.0,1.0,0.0,1.0,1,1,35,real_madrid,4
160,3.0,2.0,2.0,0.0,0.0,3,0,35,real_madrid,4
432,0.0,0.0,0.0,0.0,0.0,0,1,35,real_madrid,4
163,2.0,0.0,2.0,0.0,0.0,0,0,35,real_madrid,4
433,4.0,1.0,5.0,1.0,0.0,1,1,35,real_madrid,4
209,0.0,0.0,0.0,0.0,0.0,0,0,36,leganes,4
347,0.0,0.0,0.0,0.0,1.0,0,0,36,leganes,4
212,0.0,0.0,0.0,0.0,0.0,0,0,36,leganes,4
434,0.0,0.0,5.0,1.0,1.0,0,0,36,leganes,4
213,0.0,0.0,9.0,3.0,0.0,0,4,36,leganes,4
215,2.0,1.0,1.0,1.0,0.0,0,0,36,leganes,4
231,3.0,0.0,6.0,3.0,0.0,2,1,36,leganes,4
435,0.0,0.0,10.0,3.0,1.0,0,2,36,leganes,4
218,2.0,0.0,0.0,0.0,0.0,0,1,36,leganes,4
234,4.0,1.0,0.0,0.0,1.0,0,1,36,leganes,4
436,2.0,0.0,2.0,0.0,2.0,2,0,36,leganes,4
66,0.0,0.0,0.0,0.0,0.0,0,0,36,villarreal,4
67,0.0,0.0,2.0,0.0,0.0,1,0,36,villarreal,4
68,0.0,0.0,0.0,0.0,0.0,0,0,36,villarreal,4
285,0.0,0.0,0.0,0.0,0.0,0,0,36,villarreal,4
437,1.0,0.0,1.0,1.0,0.0,0,0,36,villarreal,4
438,2.0,0.0,3.0,1.0,0.0,0,1,36,villarreal,4
287,0.0,0.0,0.0,0.0,0.0,0,0,36,villarreal,4
439,1.0,0.0,0.0,0.0,0.0,2,0,36,villarreal,4
440,0.0,0.0,2.0,0.0,0.0,1,1,36,villarreal,4
75,0.0,0.0,1.0,0.0,0.0,1,1,36,villarreal,4
441,1.0,1.0,0.0,0.0,0.0,0,0,36,villarreal,4
55,0.0,0.0,0.0,0.0,0.0,0,0,37,espanyol,4
56,0.0,0.0,3.0,1.0,1.0,2,1,37,espanyol,4
57,0.0,0.0,0.0,0.0,0.0,0,0,37,espanyol,4
58,0.0,0.0,6.0,2.0,2.0,3,0,37,espanyol,4
59,2.0,2.0,0.0,0.0,0.0,0,0,37,espanyol,4
62,1.0,0.0,0.0,0.0,0.0,0,0,37,espanyol,4
442,3.0,0.0,1.0,0.0,0.0,2,1,37,espanyol,4
443,2.0,0.0,1.0,1.0,0.0,0,4,37,espanyol,4
444,4.0,1.0,4.0,0.0,1.0,1,1,37,espanyol,4
365,4.0,1.0,1.0,0.0,0.0,1,2,37,espanyol,4
445,3.0,2.0,1.0,0.0,0.0,1,3,37,espanyol,4
33,0.0,0.0,0.0,0.0,0.0,0,0,37,levante,4
446,0.0,0.0,0.0,0.0,0.0,0,0,37,levante,4
447,0.0,0.0,2.0,1.0,0.0,0,1,37,levante,4
448,1.0,1.0,4.0,0.0,2.0,1,0,37,levante,4
290,1.0,0.0,0.0,0.0,0.0,0,1,37,levante,4
449,1.0,0.0,1.0,0.0,0.0,0,2,37,levante,4
39,3.0,1.0,3.0,2.0,1.0,0,2,37,levante,4
42,0.0,0.0,4.0,1.0,0.0,0,1,37,levante,4
40,2.0,1.0,4.0,2.0,1.0,3,4,37,levante,4
294,5.0,0.0,0.0,0.0,0.0,0,2,37,levante,4
